Squad,Product,ID,Event Name,screen_figma,screen_analytics,object,country,Estado Unificado,Acción Sugerida,Eventos,Fila GA4,Fila FE,Archivo FE,Use Case,Business Question
Falcon,RVI,AMP-13-0094,cash_in,CashIn_OptionsTransaction_STKCO,,action_button_clicked,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash In Pe teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de usuarios que optan realizar un cash in por medio de un asesor que de manera autónoma?
Falcon,RVI,AMP-13-0095,cash_in,CashIn_AddAmount_STKCO,,action_button_clicked,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash In Pe teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Qué porcentaje de usuarios ingresa un monto y luego continúa con el servicio de Cash In?
Falcon,RVI,AMP-13-0096,cash_in,CashIn_PendingResult_STKCO,,Screen,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash In Pe teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es la tasa de éxito de confirmación de cash in en la app?
Falcon,RVI,AMP-13-0098,cash_in,CashIn_SummaryTransaction_STKCO,,Screen,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash In Pe teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de usuarios que llegan a la pantalla de verificación antes de realizar un depósito?
Falcon,RVI,AMP-13-0099,cash_in,CashIn_SummaryTransaction_STKCO,,action_button_clicked,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash In Pe teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de usuarios que ejecutan un depósito de dinero desde la pantalla de verificación?
Falcon,RVI,AMP-13-0100,Explore,Explore_STK,,search_bar,"PE,CO",🔴 SIN RASTRO,Deprecar / Implementar de cero,0,Fila 11,Fila 63,packages/features/core/market_cap/module/lib/core/attribution/events.dart,"Queremos conocer el comportamiento del usuario en el flujo de explore, identificando patrones específicos de busqueda, puntos de fricción o abandono.",¿Qué porcentaje de usuarios utilizan el buscador?
Falcon,RVI,AMP-13-0101,Explore,Explore_SearcherMostWanted_STK,,Screen,"PE,CO",🔴 SIN RASTRO,Deprecar / Implementar de cero,0,Fila 118,Fila 64,packages/features/core/market_cap/module/lib/core/attribution/events.dart,"Queremos conocer el comportamiento del usuario en el flujo de explore, identificando patrones específicos de busqueda, puntos de fricción o abandono.",¿Cuáles son las consultas de búsqueda activos/ETF's más populares por los usuarios?
Falcon,RVI,AMP-13-0102,Explore,Explore_STK,,action_link,"PE,CO",🔴 SIN RASTRO,Deprecar / Implementar de cero,0,Fila 221,Fila 65,packages/features/core/market_cap/module/lib/core/attribution/events.dart,"Queremos conocer el comportamiento del usuario en el flujo de explore, identificando patrones específicos de busqueda, puntos de fricción o abandono.",¿Qué porcentaje de usuarios accionan la info capsule desde el flujo de explore?
Falcon,RVI,AMP-13-0103,,,,,,⚫ VACÍO / SIN DATOS,Completar Documentación,10855,Fila 199,Fila 72,packages/features/core/market_cap/module/lib/core/attribution/events.dart,,
Falcon,RVI,AMP-13-0104,Explore,Explore_SearchResults_STK,,action_button,"PE,CO",🟢 VIVO (Exacto),Mantener,3068,Fila 280,Fila 67,packages/features/core/market_cap/module/lib/core/attribution/events.dart,"Queremos conocer el comportamiento del usuario en el flujo de explore, identificando patrones específicos de busqueda, puntos de fricción o abandono.",¿Que porcentaje de usuarios que llega a la sección de noticias por medio del buscador?
Falcon,RVI,AMP-13-0105,Explore,Explore_SearchResults_STK,,icon_button,"PE,CO",🟢 VIVO (Exacto),Mantener,5364,Fila 240,Fila 68,packages/features/core/market_cap/module/lib/core/attribution/events.dart,"Queremos conocer el comportamiento del usuario en el flujo de explore, identificando patrones específicos de busqueda, puntos de fricción o abandono.",¿Qué porcentaje de usuarios utilizan el filtro en el buscador durante su búsqueda?
Falcon,RVI,AMP-13-0106,Explore,Explore_STK,,action_card,"PE,CO",🔴 SIN RASTRO,Deprecar / Implementar de cero,0,Fila 34,Fila 69,packages/features/core/market_cap/module/lib/core/attribution/events.dart,"Queremos conocer el comportamiento del usuario en el flujo de explore, identificando patrones específicos de busqueda, puntos de fricción o abandono.","¿Cuál es el porcentaje de usuarios que interactúan con las cards de tendencias?, ¿Cuáles son las tendencias más elegidas por los usuarios en la pantalla de explore?"
Falcon,RVI,AMP-13-0107,Explore,Explore_STK,,,"PE,CO",🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Queremos conocer el comportamiento del usuario en el flujo de explore, identificando patrones específicos de busqueda, puntos de fricción o abandono.",¿Cuánto tiempo pasan los usuarios en promedio en la pantalla de explore?
Falcon,RVI,AMP-13-0108,Explore,Explore_STK,,Snack_bar,"PE,CO",🔴 SIN RASTRO,Deprecar / Implementar de cero,0,Fila 402,Fila 70,packages/features/core/market_cap/module/lib/core/attribution/events.dart,"Queremos conocer el comportamiento del usuario en el flujo de explore, identificando patrones específicos de busqueda, puntos de fricción o abandono.",¿Qué cantidad de usuarios agregan un activo favorito a su lista de seguimiento?
Falcon,RVI,AMP-13-0109,Explore,Explore_STK,,Scroll,"PE,CO",🔴 SIN RASTRO,Deprecar / Implementar de cero,0,Fila 53,Fila 71,packages/features/core/market_cap/module/lib/core/attribution/events.dart,"Queremos conocer el comportamiento del usuario en el flujo de explore, identificando patrones específicos de busqueda, puntos de fricción o abandono.",¿Cuál es el porcentaje de usuarios que abandonan la pantalla de explore antes de llegar al final del contenido?
Falcon,RVI,AMP-13-0110,Portfolio,Portfolio_Main_STK,,action_button,"PE, CO",🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Comprender en profundidad cómo los usuarios interactúan con las diversas funcionalidades dentro de la sección de su portafolio. Esto incluye identificar las funciones más y menos utilizadas, los patrones de navegación, los flujos de trabajo comunes y los puntos de fricción. El análisis resultante informará decisiones de diseño y desarrollo para mejorar la usabilidad, la relevancia de las funcionalidades y la satisfacción general del usuario con la gestión de su portafolio.","Considerando las interacciones de los usuarios en la vista de su portafolio, ¿cuál de los dos gráficos (distribución o gráfica) genera mayor engagement?"
Falcon,RVI,AMP-13-0115,,,,,,⚫ VACÍO / SIN DATOS,Completar Documentación,0,,,,,
Falcon,RVI,AMP-13-0116,Portfolio,Portfolio_Main_STK,,icon_button,"PE, CO",🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Comprender en profundidad cómo los usuarios interactúan con las diversas funcionalidades dentro de la sección de su portafolio. Esto incluye identificar las funciones más y menos utilizadas, los patrones de navegación, los flujos de trabajo comunes y los puntos de fricción. El análisis resultante informará decisiones de diseño y desarrollo para mejorar la usabilidad, la relevancia de las funcionalidades y la satisfacción general del usuario con la gestión de su portafolio.","De los usuarios que interactúan con las cards de sus activos en el portafolio, ¿cuántos acceden a la vista de movimientos?"
Falcon,RVI,AMP-13-0119,Portfolio,Portfolio_DetailMovementsBottomSheet_STK,,action_button,"PE, CO",🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Comprender en profundidad cómo los usuarios interactúan con las diversas funcionalidades dentro de la sección de su portafolio. Esto incluye identificar las funciones más y menos utilizadas, los patrones de navegación, los flujos de trabajo comunes y los puntos de fricción. El análisis resultante informará decisiones de diseño y desarrollo para mejorar la usabilidad, la relevancia de las funcionalidades y la satisfacción general del usuario con la gestión de su portafolio.",¿Cuántos usuarios utilizan el bottom sheet de vista en detalle de movimientos para ir al product detail?
Falcon,RVI,AMP-13-0121,Portfolio,Portfolio_Main_STK,,icon_button,"PE, CO",🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Comprender en profundidad cómo los usuarios interactúan con las diversas funcionalidades dentro de la sección de su portafolio. Esto incluye identificar las funciones más y menos utilizadas, los patrones de navegación, los flujos de trabajo comunes y los puntos de fricción. El análisis resultante informará decisiones de diseño y desarrollo para mejorar la usabilidad, la relevancia de las funcionalidades y la satisfacción general del usuario con la gestión de su portafolio.",¿Cuál es el punto de acceso dentro de la plataforma que registra el mayor porcentaje de usuarios que inician el proceso de Cash in?
Falcon,RVI,AMP-13-0122,Support,,,,"PE,CO",⚫ VACÍO / SIN DATOS,Completar Documentación,0,,,,"Tenemos la hipótesis de que los usuarios no está utilizando la sección de soporte para resolver sus dudas, razón por la que queremos entender cómo es el comportamiento del usuario frente a esta sección. ",¿Cuál es la tasa de visualización de la sección soporte?
Falcon,RVI,AMP-13-0123,Support,,,,"PE,CO",⚫ VACÍO / SIN DATOS,Completar Documentación,0,,,,,"De los usuarios que ingresan a soporte, ¿cuántos de ellos se contactan con tyba?"
Falcon,RVI,AMP-13-0124,Support,,,,"PE,CO",⚫ VACÍO / SIN DATOS,Completar Documentación,0,,,,,"De los usuarios que ingresan a soporte, ¿cuántos de ellos se contactan con tyba?"
Falcon,RVI,AMP-13-0125,Support,,,,"PE,CO",⚫ VACÍO / SIN DATOS,Completar Documentación,0,,,,,"De los usuarios que ingresan a soporte, ¿cuántos de ellos se contactan con tyba?"
Falcon,RVI,AMP-13-0126,Support,,,,"PE,CO",⚫ VACÍO / SIN DATOS,Completar Documentación,0,,,,,"De los usuarios que ingresan a soporte, ¿cuántos de ellos utilzan los recursos de soporte antes de contactarse con tyba?"
Falcon,RVI,AMP-13-0127,Support,,,,"PE,CO",⚫ VACÍO / SIN DATOS,Completar Documentación,0,,,,,"De los usuarios que ingresan a soporte, ¿cuántos de ellos utilzan los recursos de soporte antes de contactarse con tyba?"
Falcon,RVI,AMP-13-0128,Support,,,,"PE,CO",⚫ VACÍO / SIN DATOS,Completar Documentación,0,,,,,¿Cuál es el porcentaje de usuarios que vuelve a la sección soporte después de haber consultado los recursos de ayuda?
Falcon,RVI,AMP-13-0129,Support,,,,"PE,CO",⚫ VACÍO / SIN DATOS,Completar Documentación,0,,,,,¿Cuál es el porcentaje de usuarios que vuelve a la sección soporte después de haber consultado los recursos de ayuda?
Falcon,RVI,AMP-13-0130,Home,HomeAcciones,Home_Modal_Cash_In,action_button,"PE,CO",🟢 VIVO (Exacto),Mantener,15578,Fila 169,Fila 75,packages/features/core/market_cap/module/lib/core/attribution/events.dart,"Comprender en profundidad cómo los usuarios interactúan con las diversas funcionalidades dentro de la sección de su portafolio. Esto incluye identificar las funciones más y menos utilizadas, los patrones de navegación, los flujos de trabajo comunes y los puntos de fricción. El análisis resultante informará decisiones de diseño y desarrollo para mejorar la usabilidad, la relevancia de las funcionalidades y la satisfacción general del usuario con la gestión de su portafolio.",¿Cuál es el punto de acceso dentro de la plataforma que registra el mayor porcentaje de usuarios que inician el proceso de Cash in?
Falcon,RVI,AMP-13-0131,Home,HomeAcciones,Home_Cash_In,action_button,"PE,CO",🟢 VIVO (Exacto),Mantener,24574,Fila 138,Fila 76,packages/features/core/market_cap/module/lib/core/attribution/events.dart,"Comprender en profundidad cómo los usuarios interactúan con las diversas funcionalidades dentro de la sección de su portafolio. Esto incluye identificar las funciones más y menos utilizadas, los patrones de navegación, los flujos de trabajo comunes y los puntos de fricción. El análisis resultante informará decisiones de diseño y desarrollo para mejorar la usabilidad, la relevancia de las funcionalidades y la satisfacción general del usuario con la gestión de su portafolio.",¿Cuál es el punto de acceso dentro de la plataforma que registra el mayor porcentaje de usuarios que inician el proceso de Cash in?
Falcon,RVI,AMP-13-0132,Explore,Explore_STK,,action_button,"PE,CO",🟢 VIVO (Divergente · screen_figma 23%),Mantener,40039,Fila 102,Fila 77,packages/features/core/market_cap/module/lib/core/attribution/events.dart,"Obtener una comprensión y entendimiento del comportamiento del usuario y sus patrones de interacción en la pantalla principal de acciones (Home). Este análisis será fundamental para evaluar la arquitectura de la información actual y considerar un rediseño de la pantalla que se alinee mejor con las necesidades del usuario, mejorando así su experiencia.",Porcentaje de usuarios que al visualizar la pantalla principal de acciones interactúan con elementos o realizan acciones que sugieren un deseo de obtener información más detallada
Falcon,RVI,AMP-13-0133,,,,,,⚫ VACÍO / SIN DATOS,Completar Documentación,0,,Fila 78,packages/features/core/market_cap/module/lib/core/attribution/events.dart,,
Falcon,RVI,AMP-13-0134,Explore,Explore_STK,,action_tabs,"PE,CO",🟢 VIVO (Divergente · screen_figma 23%),Mantener,50336,Fila 86,Fila 79,packages/features/core/market_cap/module/lib/core/attribution/events.dart,"Queremos conocer el comportamiento del usuario en el flujo de explore, identificando patrones específicos de busqueda, puntos de fricción o abandono.",¿Cuál es la lista de activos que generan mayor interacción y atención entre los usuarios?
Falcon,RVI,AMP-13-0135,Home,HomeAcciones,Go_To_News,card_tap,"PE, CO",🟢 VIVO (Divergente · object 18%),Mantener,42709,Fila 97,Fila 80,packages/features/core/market_cap/module/lib/core/attribution/events.dart,"Obtener una comprensión y entendimiento del comportamiento del usuario y sus patrones de interacción en la pantalla principal de acciones (Home). Este análisis será fundamental para evaluar la arquitectura de la información actual y considerar un rediseño de la pantalla que se alinee mejor con las necesidades del usuario, mejorando así su experiencia.",¿Qué porcentaje de usuarios interactúan con las cards de noticias y cuáles son las que generan mayor interés?
Falcon,RVI,AMP-13-0136,Explore,Explore_STK,Add_to_watchlist_home,snack_bar,"PE, CO",🟢 VIVO (Divergente · screen_figma 23%),Mantener,535,Fila 355,Fila 81,packages/features/core/market_cap/module/lib/core/attribution/events.dart,"Obtener una comprensión y entendimiento del comportamiento del usuario y sus patrones de interacción en la pantalla principal de acciones (Home). Este análisis será fundamental para evaluar la arquitectura de la información actual y considerar un rediseño de la pantalla que se alinee mejor con las necesidades del usuario, mejorando así su experiencia.",¿Cuál método emplean con mayor frecuencia los usuarios para seguir activos individuales a medida que navegan por el flujo de acciones?
Falcon,RVI,AMP-13-0137,,,,,,⚫ VACÍO / SIN DATOS,Completar Documentación,400,Fila 361,Fila 82,packages/features/core/market_cap/module/lib/core/attribution/events.dart,,
Falcon,RVI,AMP-13-0138,Home,HomeAcciones,,action_link_button,"PE,CO",🟢 VIVO (Parcial · object 61%),Mantener,14701,Fila 173,Fila 83,packages/features/core/market_cap/module/lib/core/attribution/events.dart,"Obtener una comprensión y entendimiento del comportamiento del usuario y sus patrones de interacción en la pantalla principal de acciones (Home). Este análisis será fundamental para evaluar la arquitectura de la información actual y considerar un rediseño de la pantalla que se alinee mejor con las necesidades del usuario, mejorando así su experiencia.",¿Qué opción seleccionan con mayor frecuencia los usuarios para reanudar su proceso de vinculación dentro del flujo de acciones? 
